Lat,Lon
40.5037599,-80.2493319
40.5037558,-80.249325
40.5037519,-80.2493179
40.5037473,-80.2493085
40.5037429,-80.2492989
40.5037387,-80.2492893
40.5037347,-80.2492796
40.5037308,-80.2492699
40.5037272,-80.24926
40.5037213,-80.2492427
40.503716,-80.2492252
40.5037114,-80.2492076
40.5037034,-80.2491691
40.5036982,-80.2491302
40.5036958,-80.249091
40.5036931,-80.2490623
40.5036911,-80.2490335
40.5036897,-80.2490047
40.5036892,-80.2489759
40.5036893,-80.248947
40.5036902,-80.2489182
40.5036903,-80.2488755
40.5036871,-80.2488329
40.5036806,-80.2487907
40.5036709,-80.2487491
40.5036607,-80.2487164
40.5036486,-80.2486843
40.5036345,-80.248653
40.5035447,-80.248463
40.5035366,-80.2484452
40.5035284,-80.2484276
40.5035201,-80.24841
40.5034907,-80.2483497
40.5034602,-80.2482901
40.5034284,-80.2482311
40.5034123,-80.2481852
40.5033999,-80.2481381
40.5033915,-80.2480902
40.503387,-80.2480417
40.5033865,-80.2479931
40.50339,-80.2479445
40.5033976,-80.2478965
40.503409,-80.2478492
40.5034243,-80.247803
40.5034433,-80.2477582
40.5034907,-80.247658
40.5035386,-80.247558
40.5035869,-80.2474582
40.5036244,-80.2473818
40.5036621,-80.2473054
40.5037001,-80.2472293
40.5037157,-80.2471952
40.5037301,-80.2471607
40.5037432,-80.2471256
40.5037512,-80.2471021
40.5037586,-80.2470784
40.5037655,-80.2470545
40.5037672,-80.2470484
40.5037688,-80.2470423
40.5037704,-80.2470362
40.5037719,-80.2470301
40.5037734,-80.247024
40.5037749,-80.2470179
40.503784,-80.2469797
40.5037925,-80.2469414
40.5038003,-80.246903
40.5038155,-80.2468157
40.5038274,-80.246728
40.5038359,-80.2466398
40.5038364,-80.2466249
40.5038369,-80.24661
40.5038374,-80.2465951
40.5038378,-80.2465802
40.5038383,-80.2465653
40.5038387,-80.2465504
40.5038395,-80.2465117
40.5038403,-80.246473
40.503841,-80.2464343
40.5038418,-80.2463956
40.5038426,-80.2463569
40.5038433,-80.2463182
40.5038482,-80.2460611
40.5038529,-80.2458039
40.5038574,-80.2455468
40.5038626,-80.2452305
40.5038675,-80.2449141
40.5038721,-80.2445978
40.5038729,-80.244543
40.503872,-80.2444979
40.5038696,-80.2444528
40.5038658,-80.2444077
40.5038532,-80.2443128
40.5038343,-80.2442189
40.5038092,-80.2441265
40.5038029,-80.2440927
40.5037937,-80.2440596
40.5037816,-80.2440274
40.5037667,-80.2439965
40.503749,-80.243967
40.5037289,-80.2439391
40.5037155,-80.2439212
40.5037006,-80.2439045
40.5036843,-80.2438892
40.5036666,-80.2438755
40.5036477,-80.2438634
40.5036278,-80.2438531
40.5036071,-80.2438447
40.5035857,-80.2438381
40.5035638,-80.2438336
40.5035416,-80.2438311
40.5035192,-80.2438305
40.5034969,-80.2438321
40.5029228,-80.243841
40.5029044,-80.2425733
40.502902,-80.2424074
40.5029007,-80.2423862
40.5028812,-80.2420772
40.5028809,-80.2420464
40.5028827,-80.2420156
40.5028866,-80.241985
40.5028927,-80.2419547
40.5029008,-80.2419249
40.5029109,-80.2418958
40.5029158,-80.2418859
40.5029214,-80.2418764
